,Agency,Agency Type,Distribution Channel,Product Name,Claim,Duration,Destination,Net Sales,Commision (in value),Gender,Age
38984,C2B,Airlines,Online,Bronze Plan,No,22,SINGAPORE,40.5,10.13,F,34
38985,C2B,Airlines,Online,Bronze Plan,No,4,SINGAPORE,18.0,4.5,M,41
38986,C2B,Airlines,Online,Bronze Plan,No,46,SINGAPORE,83.5,20.88,F,22
38987,C2B,Airlines,Online,Silver Plan,No,7,SINGAPORE,33.5,8.38,M,50
38988,C2B,Airlines,Online,Silver Plan,No,16,SINGAPORE,41.5,10.38,F,36
38989,C2B,Airlines,Online,Silver Plan,No,14,SINGAPORE,54.5,13.63,F,34
38990,C2B,Airlines,Online,Silver Plan,Yes,100,SINGAPORE,42.0,10.5,M,52
38991,C2B,Airlines,Online,Silver Plan,No,83,SINGAPORE,42.0,10.5,F,32
38992,C2B,Airlines,Online,Silver Plan,No,16,SINGAPORE,63.5,15.88,F,38
38993,C2B,Airlines,Online,Silver Plan,No,8,SINGAPORE,15.0,3.75,M,52
38994,C2B,Airlines,Online,Silver Plan,No,37,SINGAPORE,24.5,6.13,F,76
38995,C2B,Airlines,Online,Silver Plan,No,42,SINGAPORE,63.5,15.88,F,29
38996,C2B,Airlines,Online,Silver Plan,No,27,SINGAPORE,78.5,19.63,F,45
38997,C2B,Airlines,Online,Silver Plan,No,11,SINGAPORE,25.0,6.25,F,31
38998,C2B,Airlines,Online,Silver Plan,No,10,SINGAPORE,25.0,6.25,M,29
38999,C2B,Airlines,Online,Silver Plan,No,16,SINGAPORE,49.5,12.38,F,65
39000,C2B,Airlines,Online,Silver Plan,No,14,SINGAPORE,18.5,4.63,F,26
39001,C2B,Airlines,Online,Silver Plan,No,7,SINGAPORE,24.5,6.13,M,29
39002,C2B,Airlines,Online,Gold Plan,No,13,SINGAPORE,59.5,14.88,M,26
39003,C2B,Airlines,Online,Gold Plan,No,14,SINGAPORE,153.0,38.25,M,45
39004,C2B,Airlines,Online,Annual Silver Plan,No,369,SINGAPORE,187.85,46.96,M,61
39005,C2B,Airlines,Online,Annual Silver Plan,Yes,413,SINGAPORE,252.85,63.21,F,31
39006,C2B,Airlines,Online,Annual Silver Plan,No,413,SINGAPORE,252.85,63.21,M,32
39007,C2B,Airlines,Online,Annual Gold Plan,No,368,SINGAPORE,278.85,69.71,F,38
39008,C2B,Airlines,Online,Annual Gold Plan,No,368,SINGAPORE,278.85,69.71,M,42
39148,JWT,Airlines,Online,Value Plan,No,108,INDIA,62.0,24.8,M,118
39149,JWT,Airlines,Online,Value Plan,No,14,INDIA,31.0,12.4,M,118
39150,JWT,Airlines,Online,Value Plan,No,5,INDIA,31.0,12.4,M,118
39151,JWT,Airlines,Online,Value Plan,No,154,INDIA,60.0,24.0,M,118
39152,JWT,Airlines,Online,Value Plan,No,152,INDIA,50.0,20.0,M,118
39153,JWT,Airlines,Online,Value Plan,No,19,INDIA,31.0,12.4,F,118
39154,RAB,Airlines,Online,Value Plan,No,3,BRUNEI DARUSSALAM,15.0,6.0,M,38
39155,RAB,Airlines,Online,Value Plan,No,3,BRUNEI DARUSSALAM,15.0,6.0,M,35
39157,RAB,Airlines,Online,Value Plan,No,7,BRUNEI DARUSSALAM,15.0,6.0,F,61
39159,LWC,Travel Agency,Online,Single Trip Travel Protect Gold,No,32,AUSTRALIA,36.0,23.4,M,27
39160,LWC,Travel Agency,Online,Single Trip Travel Protect Gold,No,22,AUSTRALIA,56.0,36.4,M,24
39164,TTW,Travel Agency,Offline,Individual Comprehensive Plan,No,366,HONG KONG,97.0,0.0,M,57
39165,TTW,Travel Agency,Offline,Spouse or Parents Comprehensive Plan,No,366,HONG KONG,86.0,0.0,F,59
39166,TTW,Travel Agency,Offline,Child Comprehensive Plan,No,366,HONG KONG,74.0,0.0,F,19
39167,JZI,Airlines,Online,Basic Plan,No,40,CHINA,26.0,9.1,M,46
39168,JZI,Airlines,Online,Basic Plan,No,19,MYANMAR,18.0,6.3,F,28
39169,JZI,Airlines,Online,Basic Plan,No,6,CHINA,26.0,9.1,M,30
39170,JZI,Airlines,Online,Basic Plan,No,34,PHILIPPINES,37.0,12.95,F,36
39171,JZI,Airlines,Online,Basic Plan,No,51,VIET NAM,22.0,7.7,M,67
39172,JZI,Airlines,Online,Basic Plan,No,5,PHILIPPINES,22.0,7.7,M,49
39173,JZI,Airlines,Online,Basic Plan,No,3,BANGLADESH,22.0,7.7,M,64
39174,JZI,Airlines,Online,Basic Plan,No,14,VIET NAM,33.0,11.55,M,47
39175,JZI,Airlines,Online,Basic Plan,No,11,VIET NAM,18.0,6.3,M,41
39176,JZI,Airlines,Online,Basic Plan,No,27,MALAYSIA,22.0,7.7,F,58
39177,JZI,Airlines,Online,Basic Plan,No,59,INDONESIA,37.0,12.95,F,41
39178,JZI,Airlines,Online,Basic Plan,No,106,"KOREA, REPUBLIC OF",26.0,9.1,F,53
39179,JZI,Airlines,Online,Basic Plan,No,14,THAILAND,30.0,10.5,M,57
39180,JZI,Airlines,Online,Basic Plan,No,31,"TAIWAN, PROVINCE OF CHINA",26.0,9.1,F,62
39181,JZI,Airlines,Online,Basic Plan,No,13,CHINA,40.0,14.0,F,38
39182,JZI,Airlines,Online,Basic Plan,No,21,THAILAND,30.0,10.5,M,36
39183,JZI,Airlines,Online,Basic Plan,No,4,MALAYSIA,18.0,6.3,M,53
39184,JZI,Airlines,Online,Basic Plan,No,63,"TAIWAN, PROVINCE OF CHINA",26.0,9.1,M,26
39185,JZI,Airlines,Online,Basic Plan,No,3,INDONESIA,18.0,6.3,M,22
39186,JZI,Airlines,Online,Value Plan,No,13,ISRAEL,109.0,38.15,F,28
39187,JZI,Airlines,Online,Value Plan,No,4,AUSTRALIA,45.0,15.75,M,40
39188,JZI,Airlines,Online,Value Plan,No,41,"KOREA, REPUBLIC OF",69.0,24.15,M,17
39189,CBH,Travel Agency,Offline,Comprehensive Plan,No,223,MALAYSIA,29.0,9.57,M,22
39193,C2B,Airlines,Online,Annual Silver Plan,No,365,SINGAPORE,-216.75,54.19,F,37
39195,C2B,Airlines,Online,Annual Silver Plan,No,365,SINGAPORE,-216.75,54.19,M,36
39202,C2B,Airlines,Online,Annual Silver Plan,No,431,SINGAPORE,-252.85,63.21,F,66
39205,C2B,Airlines,Online,Annual Silver Plan,No,419,SINGAPORE,-252.85,63.21,F,34
39219,C2B,Airlines,Online,Bronze Plan,No,5,SINGAPORE,-13.5,3.38,F,31
39229,C2B,Airlines,Online,Gold Plan,No,176,SINGAPORE,-357.5,89.38,M,24
39231,C2B,Airlines,Online,Silver Plan,No,31,SINGAPORE,-24.5,6.13,F,33
39232,LWC,Travel Agency,Online,Single Trip Travel Protect Gold,No,13,UNITED KINGDOM,-48.0,31.2,F,34
39242,C2B,Airlines,Online,Bronze Plan,No,17,SINGAPORE,-53.5,13.38,M,35
39243,C2B,Airlines,Online,Silver Plan,No,41,SINGAPORE,-70.85,17.71,F,26
39253,JWT,Airlines,Online,Value Plan,No,5,INDIA,-31.0,12.4,M,118
39254,JWT,Airlines,Online,Value Plan,No,5,INDIA,-31.0,12.4,M,118
39256,C2B,Airlines,Online,Silver Plan,No,154,SINGAPORE,-25.0,6.25,M,19
39259,C2B,Airlines,Online,Bronze Plan,No,158,SINGAPORE,-281.0,70.25,F,22
39265,LWC,Travel Agency,Online,Single Trip Travel Protect Gold,No,32,AUSTRALIA,-36.0,23.4,M,27
39266,ART,Airlines,Online,Value Plan,No,3,MALAYSIA,23.0,8.05,F,118
39267,ART,Airlines,Online,24 Protect,No,4,PHILIPPINES,4.98,1.74,M,48
39268,C2B,Airlines,Online,Bronze Plan,No,90,SINGAPORE,47.0,11.75,F,34
39269,C2B,Airlines,Online,Bronze Plan,No,12,SINGAPORE,38.35,9.59,F,24
39270,C2B,Airlines,Online,Bronze Plan,No,11,SINGAPORE,23.5,5.88,F,32
39271,C2B,Airlines,Online,Bronze Plan,No,9,SINGAPORE,17.0,4.25,F,28
39272,C2B,Airlines,Online,Silver Plan,Yes,15,SINGAPORE,42.0,10.5,M,26
39273,C2B,Airlines,Online,Silver Plan,No,19,SINGAPORE,15.0,3.75,F,28
39274,C2B,Airlines,Online,Silver Plan,No,19,SINGAPORE,15.0,3.75,F,39
39275,C2B,Airlines,Online,Silver Plan,No,12,SINGAPORE,25.0,6.25,M,25
39276,C2B,Airlines,Online,Annual Silver Plan,No,366,SINGAPORE,187.85,46.96,M,30
39417,JWT,Airlines,Online,Value Plan,No,6,INDIA,31.0,12.4,M,118
39418,KML,Travel Agency,Online,Value Plan,No,18,INDONESIA,28.0,10.64,F,48
39419,RAB,Airlines,Online,Value Plan,No,158,BRUNEI DARUSSALAM,31.0,12.4,F,21
39420,LWC,Travel Agency,Online,Single Trip Travel Protect Gold,Yes,147,JAPAN,63.0,40.95,F,31
39426,JZI,Airlines,Online,Basic Plan,No,5,HONG KONG,22.0,7.7,M,55
39427,JZI,Airlines,Online,Basic Plan,No,70,HONG KONG,26.0,9.1,M,49
39428,JZI,Airlines,Online,Basic Plan,No,7,THAILAND,22.0,7.7,F,56
39429,JZI,Airlines,Online,Basic Plan,No,2,HONG KONG,22.0,7.7,F,41
39430,JZI,Airlines,Online,Basic Plan,No,3,THAILAND,18.0,6.3,M,33
39431,JZI,Airlines,Online,Basic Plan,No,11,HONG KONG,22.0,7.7,M,40
39432,JZI,Airlines,Online,Basic Plan,No,13,INDIA,35.0,12.25,M,53
39433,JZI,Airlines,Online,Basic Plan,No,36,CHINA,40.0,14.0,F,32
39434,JZI,Airlines,Online,Basic Plan,No,17,THAILAND,22.0,7.7,M,31
39435,JZI,Airlines,Online,Basic Plan,No,6,THAILAND,22.0,7.7,M,26
39436,JZI,Airlines,Online,Basic Plan,No,41,THAILAND,22.0,7.7,M,46
39437,JZI,Airlines,Online,Basic Plan,No,9,MALAYSIA,18.0,6.3,M,46
39438,JZI,Airlines,Online,Basic Plan,No,72,VIET NAM,22.0,7.7,M,41
39439,JZI,Airlines,Online,Basic Plan,No,15,THAILAND,22.0,7.7,M,48
39440,JZI,Airlines,Online,Basic Plan,No,9,INDONESIA,22.0,7.7,F,30
39441,JZI,Airlines,Online,Basic Plan,No,28,"TAIWAN, PROVINCE OF CHINA",35.0,12.25,F,81
39442,JZI,Airlines,Online,Basic Plan,No,27,JAPAN,26.0,9.1,F,19
39443,JZI,Airlines,Online,Basic Plan,No,18,HONG KONG,35.0,12.25,F,69
39444,JZI,Airlines,Online,Basic Plan,No,13,THAILAND,22.0,7.7,M,33
39445,JZI,Airlines,Online,Basic Plan,No,18,CHINA,26.0,9.1,M,56
39446,JZI,Airlines,Online,Basic Plan,No,15,MALAYSIA,33.0,11.55,M,47
39447,JZI,Airlines,Online,Basic Plan,No,3,MALAYSIA,18.0,6.3,M,37
39448,JZI,Airlines,Online,Value Plan,No,10,AUSTRALIA,45.0,15.75,F,32
39449,JZI,Airlines,Online,Value Plan,No,3,MALAYSIA,26.0,9.1,F,59
39450,JZI,Airlines,Online,Value Plan,No,11,AUSTRALIA,45.0,15.75,F,26
39451,CBH,Travel Agency,Offline,Comprehensive Plan,No,122,THAILAND,29.0,9.57,F,65
39452,CBH,Travel Agency,Offline,Comprehensive Plan,No,44,THAILAND,29.0,9.57,M,63
39453,CBH,Travel Agency,Offline,Comprehensive Plan,No,61,MALAYSIA,29.0,9.57,M,27
39454,ART,Airlines,Online,24 Protect,No,6,UNITED ARAB EMIRATES,22.3,7.8,M,48
39455,C2B,Airlines,Online,Bronze Plan,No,18,SINGAPORE,11.5,2.88,F,45
39456,C2B,Airlines,Online,Bronze Plan,Yes,19,SINGAPORE,20.0,5.0,M,29
39457,C2B,Airlines,Online,Bronze Plan,No,2,SINGAPORE,15.0,3.75,F,48
39458,C2B,Airlines,Online,Bronze Plan,No,166,SINGAPORE,0.0,73.25,F,70
39459,C2B,Airlines,Online,Bronze Plan,No,8,SINGAPORE,17.0,4.25,M,31
39460,C2B,Airlines,Online,Bronze Plan,No,25,SINGAPORE,40.5,10.13,M,49
39461,C2B,Airlines,Online,Bronze Plan,No,7,SINGAPORE,13.5,3.38,F,44
39462,C2B,Airlines,Online,Bronze Plan,No,11,SINGAPORE,29.5,7.38,F,27
39463,C2B,Airlines,Online,Bronze Plan,No,10,SINGAPORE,23.5,5.88,F,53
39464,C2B,Airlines,Online,Bronze Plan,Yes,32,SINGAPORE,23.5,5.88,F,39
39465,C2B,Airlines,Online,Bronze Plan,No,19,SINGAPORE,13.5,3.38,F,43
39466,C2B,Airlines,Online,Bronze Plan,No,83,SINGAPORE,13.5,3.38,F,27
39467,C2B,Airlines,Online,Bronze Plan,No,59,SINGAPORE,23.5,5.88,M,26
39468,C2B,Airlines,Online,Bronze Plan,No,33,SINGAPORE,13.5,3.38,M,34
39469,C2B,Airlines,Online,Bronze Plan,No,162,SINGAPORE,305.0,76.25,F,22
39470,C2B,Airlines,Online,Bronze Plan,No,11,SINGAPORE,23.5,5.88,F,58
39471,C2B,Airlines,Online,Bronze Plan,No,41,SINGAPORE,29.5,7.38,M,40
39472,C2B,Airlines,Online,Bronze Plan,No,41,SINGAPORE,29.5,7.38,M,30
39473,C2B,Airlines,Online,Bronze Plan,No,40,SINGAPORE,47.0,11.75,F,26
39474,C2B,Airlines,Online,Bronze Plan,No,7,SINGAPORE,13.5,3.38,M,32
39475,C2B,Airlines,Online,Bronze Plan,No,47,SINGAPORE,13.5,3.38,F,29
39476,C2B,Airlines,Online,Bronze Plan,No,4,SINGAPORE,11.5,2.88,M,25
39477,C2B,Airlines,Online,Bronze Plan,No,5,SINGAPORE,13.5,3.38,M,32
39478,C2B,Airlines,Online,Bronze Plan,No,7,SINGAPORE,13.5,3.38,F,32
39479,C2B,Airlines,Online,Bronze Plan,No,7,SINGAPORE,13.5,3.38,F,32
39480,C2B,Airlines,Online,Bronze Plan,No,153,SINGAPORE,23.5,5.88,M,38
39481,C2B,Airlines,Online,Bronze Plan,No,93,SINGAPORE,107.0,26.75,F,28
39482,C2B,Airlines,Online,Bronze Plan,No,21,SINGAPORE,13.5,3.38,M,50
39483,C2B,Airlines,Online,Bronze Plan,No,34,SINGAPORE,13.5,3.38,M,34
39484,C2B,Airlines,Online,Bronze Plan,No,26,SINGAPORE,23.5,5.88,F,23
39485,C2B,Airlines,Online,Silver Plan,Yes,4,SINGAPORE,30.0,7.5,M,27
39486,C2B,Airlines,Online,Silver Plan,No,81,SINGAPORE,41.5,10.38,F,29
39487,C2B,Airlines,Online,Silver Plan,No,53,SINGAPORE,33.5,8.38,M,29
39488,C2B,Airlines,Online,Silver Plan,No,9,SINGAPORE,24.5,6.13,M,44
39489,C2B,Airlines,Online,Silver Plan,No,10,SINGAPORE,30.0,7.5,M,32
39490,C2B,Airlines,Online,Silver Plan,No,33,SINGAPORE,18.5,4.63,F,31
39491,C2B,Airlines,Online,Silver Plan,No,18,SINGAPORE,18.5,4.63,F,32
39492,C2B,Airlines,Online,Silver Plan,No,7,SINGAPORE,24.5,6.13,F,29
39493,C2B,Airlines,Online,Silver Plan,No,6,SINGAPORE,18.5,4.63,M,36
39494,C2B,Airlines,Online,Silver Plan,No,38,SINGAPORE,42.0,10.5,M,27
39495,C2B,Airlines,Online,Silver Plan,No,36,SINGAPORE,18.5,4.63,F,27
39496,C2B,Airlines,Online,Silver Plan,No,6,SINGAPORE,24.5,6.13,F,28
39497,C2B,Airlines,Online,Silver Plan,No,5,SINGAPORE,18.5,4.63,F,50
39498,C2B,Airlines,Online,Gold Plan,No,4,SINGAPORE,27.95,6.99,F,24
39499,C2B,Airlines,Online,Gold Plan,No,8,SINGAPORE,49.0,12.25,M,34
39500,C2B,Airlines,Online,Annual Silver Plan,No,374,SINGAPORE,194.5,48.63,F,35
39501,C2B,Airlines,Online,Annual Silver Plan,Yes,365,SINGAPORE,187.85,46.96,M,38
39502,C2B,Airlines,Online,Annual Gold Plan,No,375,SINGAPORE,389.35,97.34,M,23
39503,C2B,Airlines,Online,Annual Gold Plan,No,375,SINGAPORE,389.35,97.34,M,26
39621,JWT,Airlines,Online,Value Plan,No,2,INDIA,31.0,12.4,M,118
39622,KML,Travel Agency,Online,Value Plan,No,20,INDONESIA,28.0,10.64,M,48
39623,KML,Travel Agency,Online,Premier Plan,No,53,INDONESIA,38.0,14.44,F,48
39624,KML,Travel Agency,Online,Premier Plan,No,53,INDONESIA,49.0,18.62,F,48
39625,KML,Travel Agency,Online,Premier Plan,No,50,INDONESIA,49.0,18.62,M,48
39626,RAB,Airlines,Online,Value Plan,No,16,BRUNEI DARUSSALAM,23.0,9.2,M,50
39627,RAB,Airlines,Online,Value Plan,No,3,BRUNEI DARUSSALAM,15.0,6.0,F,30
39628,RAB,Airlines,Online,Value Plan,No,7,BRUNEI DARUSSALAM,15.0,6.0,M,51
39629,RAB,Airlines,Online,Value Plan,No,6,BRUNEI DARUSSALAM,15.0,6.0,M,44
39630,RAB,Airlines,Online,Value Plan,No,14,BRUNEI DARUSSALAM,15.0,6.0,F,63
39631,LWC,Travel Agency,Online,Annual Travel Protect Platinum,No,366,UNITED STATES,404.0,262.6,F,53
39632,LWC,Travel Agency,Online,Single Trip Travel Protect Silver,No,8,"KOREA, REPUBLIC OF",40.0,26.0,F,30
39633,LWC,Travel Agency,Online,Single Trip Travel Protect Gold,No,4,PHILIPPINES,25.0,16.25,F,26
39634,LWC,Travel Agency,Online,Single Trip Travel Protect Gold,No,31,AUSTRALIA,36.0,23.4,M,27
39635,LWC,Travel Agency,Online,Single Trip Travel Protect Platinum,No,11,MALAYSIA,26.0,16.9,M,21
39640,JZI,Airlines,Online,Basic Plan,No,18,MALAYSIA,18.0,6.3,M,59
39641,JZI,Airlines,Online,Basic Plan,No,26,"TAIWAN, PROVINCE OF CHINA",22.0,7.7,M,40
39642,JZI,Airlines,Online,Basic Plan,No,32,CHINA,63.0,22.05,M,44
39643,JZI,Airlines,Online,Basic Plan,No,11,PHILIPPINES,30.0,10.5,M,59
39644,JZI,Airlines,Online,Basic Plan,No,116,HONG KONG,26.0,9.1,F,59
39645,JZI,Airlines,Online,Basic Plan,No,94,INDONESIA,33.0,11.55,F,43
39646,JZI,Airlines,Online,Basic Plan,No,19,HONG KONG,22.0,7.7,F,31
39647,JZI,Airlines,Online,Basic Plan,No,109,"TAIWAN, PROVINCE OF CHINA",26.0,9.1,M,24
39648,JZI,Airlines,Online,Basic Plan,No,102,THAILAND,22.0,7.7,F,48
39649,JZI,Airlines,Online,Basic Plan,No,9,INDONESIA,30.0,10.5,F,30
39650,JZI,Airlines,Online,Basic Plan,No,7,CHINA,35.0,12.25,M,31
39651,JZI,Airlines,Online,Basic Plan,No,2,THAILAND,18.0,6.3,M,52
39652,JZI,Airlines,Online,Basic Plan,No,25,CHINA,26.0,9.1,M,44
39653,JZI,Airlines,Online,Basic Plan,No,21,AUSTRALIA,26.0,9.1,F,33
39654,JZI,Airlines,Online,Basic Plan,No,30,THAILAND,22.0,7.7,M,35
39655,JZI,Airlines,Online,Basic Plan,No,22,THAILAND,22.0,7.7,F,56
39656,JZI,Airlines,Online,Basic Plan,No,13,THAILAND,22.0,7.7,M,48
39657,JZI,Airlines,Online,Basic Plan,No,11,HONG KONG,22.0,7.7,M,40
39658,JZI,Airlines,Online,Basic Plan,No,25,INDONESIA,18.0,6.3,F,50
39659,CSR,Travel Agency,Offline,Comprehensive Plan,No,206,THAILAND,29.0,9.57,M,31
39660,CBH,Travel Agency,Offline,Comprehensive Plan,No,64,THAILAND,29.0,9.57,M,66
39661,CBH,Travel Agency,Offline,Comprehensive Plan,No,64,THAILAND,29.0,9.57,F,66
39663,CBH,Travel Agency,Offline,Comprehensive Plan,No,99,MALAYSIA,29.0,9.57,F,87
39664,CCR,Travel Agency,Offline,Comprehensive Plan,No,57,THAILAND,29.0,9.57,F,30
39665,CCR,Travel Agency,Offline,Comprehensive Plan,No,50,THAILAND,29.0,9.57,F,8
39666,ART,Airlines,Online,Value Plan,No,7,MALAYSIA,29.0,10.15,M,118
39667,C2B,Airlines,Online,Bronze Plan,No,12,SINGAPORE,29.5,7.38,F,28
39668,C2B,Airlines,Online,Bronze Plan,Yes,36,SINGAPORE,34.5,8.63,F,28
39669,C2B,Airlines,Online,Bronze Plan,No,12,SINGAPORE,29.5,7.38,F,29
39670,C2B,Airlines,Online,Bronze Plan,No,9,SINGAPORE,17.0,4.25,M,23
39671,C2B,Airlines,Online,Bronze Plan,No,17,SINGAPORE,11.5,2.88,M,27
39672,C2B,Airlines,Online,Bronze Plan,No,9,SINGAPORE,23.5,5.88,M,34
39673,C2B,Airlines,Online,Bronze Plan,No,16,SINGAPORE,13.5,3.38,F,30
39674,C2B,Airlines,Online,Bronze Plan,No,16,SINGAPORE,13.5,3.38,M,31
39675,C2B,Airlines,Online,Bronze Plan,No,7,SINGAPORE,17.0,4.25,F,44
39676,C2B,Airlines,Online,Bronze Plan,No,16,SINGAPORE,23.5,5.88,F,28
39677,C2B,Airlines,Online,Bronze Plan,No,166,SINGAPORE,0.0,73.25,F,70
39678,C2B,Airlines,Online,Bronze Plan,No,5,SINGAPORE,18.0,4.5,F,28
39679,C2B,Airlines,Online,Bronze Plan,No,38,SINGAPORE,34.5,8.63,M,29
39680,C2B,Airlines,Online,Bronze Plan,No,6,SINGAPORE,17.55,4.39,F,24
39681,C2B,Airlines,Online,Bronze Plan,No,10,SINGAPORE,23.5,5.88,M,34
39682,C2B,Airlines,Online,Bronze Plan,No,5,SINGAPORE,13.5,3.38,M,30
39683,C2B,Airlines,Online,Bronze Plan,No,6,SINGAPORE,18.0,4.5,F,42
39684,C2B,Airlines,Online,Bronze Plan,No,10,SINGAPORE,23.5,5.88,M,28
39685,C2B,Airlines,Online,Bronze Plan,Yes,6,SINGAPORE,23.5,5.88,M,39
39686,C2B,Airlines,Online,Bronze Plan,No,6,SINGAPORE,13.5,3.38,M,33
39687,C2B,Airlines,Online,Bronze Plan,No,3,SINGAPORE,18.0,4.5,F,49
39688,C2B,Airlines,Online,Bronze Plan,No,25,SINGAPORE,23.0,5.75,F,41
39689,C2B,Airlines,Online,Bronze Plan,No,14,SINGAPORE,107.0,26.75,M,27
39690,C2B,Airlines,Online,Bronze Plan,No,65,SINGAPORE,29.5,7.38,F,62
39691,C2B,Airlines,Online,Bronze Plan,Yes,6,SINGAPORE,18.0,4.5,F,27
39692,C2B,Airlines,Online,Bronze Plan,No,7,SINGAPORE,17.0,4.25,M,47
39693,C2B,Airlines,Online,Bronze Plan,No,21,SINGAPORE,62.0,15.5,M,37
39694,C2B,Airlines,Online,Bronze Plan,No,6,SINGAPORE,16.0,4.0,M,29
39695,C2B,Airlines,Online,Silver Plan,Yes,13,SINGAPORE,54.5,13.63,F,32
39696,C2B,Airlines,Online,Silver Plan,No,19,SINGAPORE,63.5,15.88,F,36
39697,C2B,Airlines,Online,Silver Plan,No,31,SINGAPORE,84.5,21.13,F,25
39698,C2B,Airlines,Online,Silver Plan,No,4,SINGAPORE,18.5,4.63,M,39
39699,C2B,Airlines,Online,Silver Plan,No,9,SINGAPORE,25.0,6.25,F,74
39700,C2B,Airlines,Online,Silver Plan,No,26,SINGAPORE,62.0,15.5,F,58
39701,C2B,Airlines,Online,Silver Plan,No,17,SINGAPORE,82.55,20.64,F,32
39702,C2B,Airlines,Online,Silver Plan,No,26,SINGAPORE,41.5,10.38,F,21
39703,C2B,Airlines,Online,Silver Plan,No,4,SINGAPORE,18.5,4.63,F,30
39704,C2B,Airlines,Online,Silver Plan,No,12,SINGAPORE,0.0,8.38,M,27
39705,C2B,Airlines,Online,Silver Plan,Yes,10,SINGAPORE,41.0,10.25,F,26
39706,C2B,Airlines,Online,Silver Plan,No,6,SINGAPORE,24.5,6.13,M,38
39707,C2B,Airlines,Online,Silver Plan,No,13,SINGAPORE,54.5,13.63,F,64
39708,C2B,Airlines,Online,Silver Plan,No,30,SINGAPORE,55.5,13.88,M,35
39709,C2B,Airlines,Online,Silver Plan,No,23,SINGAPORE,24.5,6.13,F,24
39710,C2B,Airlines,Online,Silver Plan,No,66,SINGAPORE,54.5,13.63,M,32
39711,C2B,Airlines,Online,Silver Plan,No,41,SINGAPORE,24.5,6.13,M,40
39712,C2B,Airlines,Online,Silver Plan,No,6,SINGAPORE,29.0,7.25,M,28
39713,C2B,Airlines,Online,Gold Plan,No,19,SINGAPORE,70.5,17.63,M,49
39714,C2B,Airlines,Online,Annual Silver Plan,No,365,SINGAPORE,252.85,63.21,M,50
39715,C2B,Airlines,Online,Annual Silver Plan,No,366,SINGAPORE,252.85,63.21,F,32
39716,C2B,Airlines,Online,Annual Silver Plan,No,365,SINGAPORE,187.85,46.96,M,30
39717,C2B,Airlines,Online,Annual Silver Plan,No,365,SINGAPORE,252.85,63.21,M,29
39838,JWT,Airlines,Online,Value Plan,No,33,INDIA,93.0,37.2,M,118
39839,KML,Travel Agency,Online,Value Plan,No,23,INDONESIA,28.0,10.64,M,48
39840,KML,Travel Agency,Online,Value Plan,No,79,INDONESIA,33.0,12.54,M,48
39841,RAB,Airlines,Online,Value Plan,No,6,BRUNEI DARUSSALAM,15.0,6.0,M,59
39844,JZI,Airlines,Online,Basic Plan,No,7,HONG KONG,26.0,9.1,F,42
39845,JZI,Airlines,Online,Basic Plan,No,5,HONG KONG,22.0,7.7,F,57
39846,JZI,Airlines,Online,Basic Plan,No,18,HONG KONG,26.0,9.1,M,43
39847,JZI,Airlines,Online,Basic Plan,No,42,PHILIPPINES,18.0,6.3,M,36
39848,JZI,Airlines,Online,Basic Plan,No,9,THAILAND,22.0,7.7,F,33
39849,JZI,Airlines,Online,Basic Plan,No,13,JAPAN,26.0,9.1,M,60
39850,JZI,Airlines,Online,Basic Plan,No,56,CHINA,35.0,12.25,M,29
39851,JZI,Airlines,Online,Basic Plan,No,14,THAILAND,30.0,10.5,M,57
39852,JZI,Airlines,Online,Basic Plan,No,11,INDONESIA,22.0,7.7,M,43
39853,JZI,Airlines,Online,Basic Plan,No,78,THAILAND,22.0,7.7,F,32
39854,JZI,Airlines,Online,Basic Plan,No,4,MALAYSIA,18.0,6.3,F,32
39855,JZI,Airlines,Online,Basic Plan,No,80,THAILAND,22.0,7.7,M,66
39856,JZI,Airlines,Online,Basic Plan,No,10,CHINA,26.0,9.1,M,62
39857,JZI,Airlines,Online,Basic Plan,No,92,CAMBODIA,22.0,7.7,M,22
39858,JZI,Airlines,Online,Basic Plan,No,5,INDONESIA,18.0,6.3,M,61
39859,JZI,Airlines,Online,Basic Plan,No,1,MALAYSIA,18.0,6.3,M,45
39860,JZI,Airlines,Online,Basic Plan,No,88,"KOREA, REPUBLIC OF",26.0,9.1,F,55
39861,JZI,Airlines,Online,Basic Plan,No,132,PHILIPPINES,18.0,6.3,F,40
39862,JZI,Airlines,Online,Basic Plan,No,20,THAILAND,22.0,7.7,M,47
39863,JZI,Airlines,Online,Basic Plan,No,35,MYANMAR,30.0,10.5,F,25
39864,JZI,Airlines,Online,Basic Plan,No,58,VIET NAM,22.0,7.7,F,54
39865,JZI,Airlines,Online,Basic Plan,No,46,INDONESIA,22.0,7.7,M,27
39866,JZI,Airlines,Online,Value Plan,No,44,UNITED STATES,198.0,69.3,M,77
39867,JZI,Airlines,Online,Value Plan,No,8,VIET NAM,33.0,11.55,M,47
39868,JZI,Airlines,Online,Value Plan,No,16,PHILIPPINES,71.0,24.85,M,32
39869,JZI,Airlines,Online,Value Plan,No,184,JAPAN,58.0,20.3,M,30
39870,CCR,Travel Agency,Offline,Comprehensive Plan,No,154,MALAYSIA,29.0,9.57,M,118
39872,C2B,Airlines,Online,Bronze Plan,No,2,SINGAPORE,13.5,3.38,M,26
39873,C2B,Airlines,Online,Bronze Plan,No,38,SINGAPORE,69.5,17.38,F,25
